BlockHash,TPS,GasUsed
33c6eaa3b2b06f46228b0a3f34b9b5bc426c98374613e216e8aa1b8b8da4c7a2,1113000,82.70
da0413dfd8480139a4b95d0fd693dd93a21cfd1a58bd372b14f1e0547f45fe6e,1764000,82.70
a5690c7e68b4df08bb8ec4c45fcc6fec08a2b9e92200d287ce78ca93a63de6e2,1806000,80.00
b85d68d556046754be6c505357afb8913ebde3621d87a76559fc619ed1e37693,1743000,80.00
6ca6877142a488ba16b689dfc393014d1b6ebfd9b4b653833166cabf5aae27dc,2163000,79.10
d57d52edd85fe35e9d9dbc0c3bde98531e38572e6e5c532b1462948e1504893f,1806000,79.10
a9fe6ae18079bd59521a46ab93fa1e77763ac9fe8940b62c374b5a4c81fd93cf,1659000,81.30
6191acecdc36a9849aeea324e50e27f449bf3d9b4c63900d1073b0b251e9a1a3,1806000,81.30
e31836501d4dffd68c3b69cc6738a89e3310b502975849939a58b9f9dfefc49c,1680000,83.30
7c869087eb1062976249601863b12cd811391ff6eb1f98f1be9322bede0d3336,1722000,83.30
c85b3fcfd70e4455c0d92a026547a67dd0030e73e9974daa6afd11c5c97e3217,2163000,84.40
cef1c28a8c8f119ade21eea168b09edb3f8ded0c2a727b183c0b5489c2092e39,1953000,84.40
a6e9f39b15d1d170d8befcea8170edaf1155e090ee4528a63e944d28b4085a33,1680000,87.20
36d663c32c09f2c4905c106116753dc9d989bff130819a40ea708016a5834177,2184000,87.20
3bca8091968032c837f9abbbe1018fd67bed6c68438f23c046e02a92448879fd,2163000,87.50
3b99649641408f51bef00ac2185563eee889b10ce71a18a77ee6bdc3c89d61a2,1764000,87.50
a31ad8a8ae6b7faff2e6070f9ee59cbc8c777b7d334c8a398f0030d09fc57472,1848000,89.60
141b2648a37c7d180968887166524fb511fb12fa648e154fa841587be3f85479,1764000,89.60
077edc9b9c7e8b1f5959e76bbad5e2f3d4e3c63f5e3421a0c81a640776393ca2,1617000,90.30
5dd377187533546de6f4ea0d21a77cb4de5c60ace5d7dec1e0202642b1edc0d8,1785000,90.30
8e93120b7717c68e08944c72c8d8c54b0dcc337a570eaf69a5264973f2a57dd0,2058000,89.80
9d189d9fee5e1c06e118ae000cae29956790e5088a6ae798f63dea54cd081f9e,1533000,89.80
2e4ec04b23bc0da5fc029981bb0ff4f6333773403019717e2e613651a304e2ba,1785000,89.60
152c710933105088fe69ef72e918e7622818939bfc624bb5af29b66d56300b6d,2079000,89.60
906b0b2f7fb10152ee13068b77adb9138cedd326fa9ddeaa9c8966a194398051,1848000,88.10
6f5d6b85dc00a6f1faa3bc66f358933786be2e6b3ec1d86a4515908a9a9aab91,1953000,87.60
53195f77a21e57f690b0d3c744c33a9970c043a22fbc35aac832d8f777c1cb42,1428000,87.60
c9833f6516c4e941d0feeb516c3210a4a1fc028fb9b0b83175b5f9fc3eaf2d07,1827000,87.00
e6550341c25520e8976fc88b502186f9c468b2a2a1af42b77160b75028a3a5d4,1659000,87.00
40b9e33cecbea3605c7a2a134eac1302408e87b4cace09634e6246ad42c30e68,2163000,85.30
6aae073bf2e795ee75ed8ef8043bf9661f2c1a4009283b9172d468f9f6d9aab5,2163000,85.30
2d08e9b0c5cb0fadd99387e6e97d2b1ada143541d482725194f44427af32ae4c,2247000,87.30
b787787c0316d3e38eac4e4a5d31cc2bcc64f585d0b1e25d8381b98c107c0994,2037000,87.30
423fbfbc689441830a85fd76317c66cfdb91f51a1a177630657fb111208b27d0,1995000,91.20
bca32b9971771ca2dedd925df64d5b3dca0525e5dc6d01c569164f0bcfbe12d3,2226000,91.20
a2daef1c704a977fda60a0b9f8819f5826cbe16a1b9f09498e6d84732d30af27,2100000,92.00
5f688e2c0f03ebb9771a16dd1631a27f62cb517048800ba39ce471df49860e78,1701000,92.00
