BlockHash,TPS,GasUsed
8336d9737568f73d3c89d1963cf8663a2c06ec5affb15b2e0a51349df5cf2417,2121000,50.00
dfe2c866c04ac63364453d9065651a3e27d6b580a33bfadc70b20f6f2817f3a3,2079000,50.10
612e9d5ab6cc3fb8258167e7a9042121cc95be67381e50e8693cee18c8bc5eca,2100000,50.20
c65ec0bd441bcac82f79473c206e8ee2438ef6f6531ef50bed25396505e6a164,2121000,50.20
6b5ada4951be434f4167716bbf41f8f772c6976ed28e885cf690b55b46474aaa,2079000,50.20
c82fc608165d1bce8b163d8ed0c4f413580e4eeaac0c7408fcac6bc4c33d3e30,2121000,50.20
dcc90fb7acf66c328e8188e2f4282f17e35177a45641a8c582984ed2c4e1380d,2100000,50.00
b02b6c40dac75202e4f88f4f756deaaa3f74e23ddfa8519f97517b67d84fb680,2100000,50.00
862a77849b15866a01e23bc878bf42b93f15dffa8e9c1964962ed43fe43e522f,2100000,50.10
c298132f148e964235af736259f3e6608431343efb41ceec59000173a07bd148,2079000,50.10
11eaad2f15afffdd7cf0c851a5921f8d69326089fcaf5aaffcd9329ea1ea2fa2,2100000,50.00
744e7ba7724f3efa1c3c7ae5bffe1db2db7bdd073f6458bf2f5ce5e6f1301c99,2100000,50.00
e758e8f698b921a6a66b9a9ea092be6b5e09332cd71833eb6a0adbeaeffaacc9,2100000,49.90
f48ff9350803117a43cb6dd00257699c733aa7d68067919f2a450d5eeb100306,2079000,49.90
896062741477923d70e132afbef90d454ffef7ce9f062a91cf3643c19c26f45c,2100000,49.90
78ded29088a49c622e6f0cef45a6b3ed29e2d664740be80754b996ff5a835bfc,2121000,49.80
7f704e51a3a2db611c915825361446b6b0ff35cfbd8456e9d08fdb5379df12d7,2121000,49.90
ebcc514d0cae1a4ce6d49d9c9625b48f5d22af36b93ca9e4d4c27404d99ee2c1,2100000,50.00
8736f11b04cf1e63a4d2c586a027694adf32c0785dfe3796444a72a5886c6f64,2121000,50.10
00f9efb4f09ec69febbf9ecf7a40cc38d739b2a61b632ee2a5f03b882b79d6a7,2100000,50.10
575cd17c520cf2afd80399e37690b3abb23de7aeb9e23496043bf8bceb53f5f9,2100000,50.30
bc9ba519a30730bb0c6374efcc385f3a28f6e203d729e7284ac79f7ac2c8d350,2100000,50.30
2e6f1dc9b25f761b3a5e0cc8787915399d5265de2d5c3b63fe4c558411f96d26,2100000,50.20
e574f1b74f0d3bcdc94b1e27d9c75759af4608b19e1c843240425ee67f930393,2100000,50.10
0137e2970a425343e1300d8fab8c44aae54f29270cea15d45ec86a8bf0829bb0,2100000,50.10
fdc6326d977316ef4d88cf562a946294a38d870efc49799fa9088c4365f4dbd4,2079000,50.00
139e9ba60ecd50e2f6ea6c229f9536508cfe5e39fb1ea637a86ed8c621096544,2079000,50.00
f1f4ec44e28d6fcdce208ed5a1815f9e98a7b2c689a340d3f042a86adc4a1fd2,2100000,49.90
6c836abbced5a2d29c5943e7a7a8b3623351721ae76093ccea0575234e0639b4,2100000,49.80
79d9e59cd68db135606e5324c3b39361bd5ed9249c7b1e277ac8e38e82f1a809,2079000,49.80
a103419acb33f5f71593f9cc3b9b03f97379958abaf6d89f4e6861bc103aab68,2121000,49.80
677733ab69cce5c5fc8546a447136c1eb5e5f597d84637d434e7ba1e9358c194,2100000,49.70
5b2c8048d3481f06795ef4c205fd0753caa25618abdaffadb0cbf6ae8707e185,2100000,49.90
a7cce2b7c949da7d3ef8f1ede07fa8f7983508d1bada5843aabbc3432ebe4297,2079000,50.00
aabc14d8e8cb1a1d4b9af0de32320ed5de8b0d454c172cfd1c40d376dd7440fa,2079000,50.00
4214e3165c0678cdb5997f5e5d7ad69f448c4681b87d8568d948f8f13b1804bd,2100000,49.90
400774cfb7a8b7ebea5dc390790e51cb1bb637f6ef3f67ef57a057916e279c0b,2121000,49.90
ab1f6825f69f8fe8d554e57a468d38e8edc2c28320982b6c26f5b5a3c4672b18,2079000,49.80
8ef980a408a4ebf0c1602e175ef0aebf6faa6b80faab73761c70b37369178810,2100000,49.90
3342e8547bebb80569d6ffb07c01762407ffe1adfe9f9a7b6e58d12462f1356d,2100000,49.80
251ec1b008d20e59d8aab669b23caa658e36fa73b93dd17fc4ff38e630fc492f,2100000,49.90
49eace35f130e2d0cc532a1eb87540042771071260a40a758d268879b042aad3,2079000,50.00
74c64a93e2c1472b5af3037fd4dceea8760dc9102f69cec036de68e447c8ba50,2100000,50.00
6ef0187268a0d62be0ce437f16f576730773642c3f3adc88d780dae9f7c85a53,2100000,49.80
2a556d018a3532972c917a8ef17329c1cb3fdd7bc3e3469400438b815c26461d,2100000,49.90
4a02f2ad8723725ac318c8973f50ff9151faefdf6c952d08770d9d43465cc1f6,2100000,49.90
570fbb1f29b885a74dbc37f2393985e4127d1c1540804f6c9933a5935f36f7f6,2121000,49.90
dad49d9f9e2c70bed9fbd078d73c2cf62eacf84bbc4a1580d82ee664cecc9839,2100000,49.90
336075023aeea6e628aac93333a4795cca2e116022dc1c3f1d29b766c38f5be8,2121000,50.10
3d184b32c7a5335d86a073cd719f815d41557dbf59a6475452bf3d69793599d4,2079000,50.10
be9ebd3f70438f6860d794182c3f2ac1a4796a3fd866048bb2172997dd4a5ec8,2121000,50.20
da10e42a8f98c7bc5075e8089d6d95fc3a77282d8513c94099f8decc39231060,2121000,50.10
1eccb117bd7612449d82ff12b9b2de4a4ba624b4edfdfc138d6824a2ea14dfd5,2121000,50.20
7128207d465b929fa5e3c660625728fb53b48219c82a3dfea528fe2c766e3967,2100000,50.20
ead8b4ae3679f4e14a2e991ac3868e851ab00733cb6848e8447a2cb497f358bd,2121000,50.30
bf2cd50c76c162c00464bc78c8c074d5425179db3c6641cd2a93776a96244a29,2100000,50.20
5e3275bc89c3394c06f0dc4dfb8bbf5f18b346e032b4be17c204cb959471d72b,2100000,50.40
da41d08c2ada391adc4f92f2d22e676609b73cfc918e9765cde7180d886f3d3b,2100000,50.30
122d04e84bf0846f278be00eb95102d720cc70deba45fefa73d603cf9bde743f,2079000,50.20
5af5a26f029f3ad664a9d81a4984172bebe7bc70916687b4d4b6242075244d35,2100000,50.10
842c49e79ddcd0392871d26dcb88be4b3bfda554454cffd6765ce744a7a6a1c1,2100000,50.00
f491909a44ff7563d71e22664b66c2853e3dc2fcb2dd2cd75bcc346a66ae6210,2100000,49.90
3c1d5b625caabee3728faa16f4e86677341e0599a79a6f88bf76c6c329a1e136,2079000,49.90
89d9c9976670048ecd6c65d3119b048ed02ffe3fe7ce90610e78be53543bb64d,2100000,49.90
08a315009fa78ce7bb2f0d2baad9c4a0ad5af39ef5053debb51a29bc74c1a293,2079000,49.80
56016c6804c76691c543efbeb6191eb59df6965b6f54572f19d57c3e59649170,2100000,49.90
b68de0a51abb2960152638ba7bdc56bc721d48ce8ebb89277c5b806c44384db7,2079000,49.80
9b267eea5a6eda8467fd5c2b213b34125df78e0e970c7e6db064c9eb18b24a12,2079000,49.80
9f107b4145f55e656b7a3f5ad03b9b03a1eb0addf4aa6c17dc8633f13d3b28e3,2121000,49.70
f7e630a8d7aa9fc1989f98186886c3726b7b86f904eb980e9a5a5f8a4ea10714,2121000,49.70
f0df2b6f5126d67d669b56d69d4a8bd03cebd8f4e2b64f24f5bc3d6792ffd712,2100000,49.80
22173e371581e1c1500d987b4d65a87de32f579ecf93d71a55e22e62c8ab311a,2100000,50.00
33619f4c75ac8033e391b803ff8a0cc54a16e65e38801055bd1b820f07cb17bb,2100000,50.00
4d88208f376f6a6b00e405e1efa6b9e3427a8a7c71e453cef6a781e8bef7af08,2100000,50.10
1d608f2c4f64371129c9d5992344d29b01ebe5f4b52cb6bb7c0a4af68bc2c46c,2079000,50.20
f5fec700298f3911415f3ad1e81409b06c0ee4fe0472e4b2bbc8233b5105a18a,2100000,50.10
d70800def23d7ffbee14f80c80aef9119e64cf4eff69aa3d8dd1c5a11df19fda,2121000,49.90
3650487088049a0cb007edca2fb1c13786d5746093db4a74db742270eb0219da,2100000,49.90
b5fba4d42c745fc10c4704fbf4b2f96c4b9d2f78b27dbdde6621743daa873ea5,2100000,50.00
95cb2cd8e234c13018089b72f8efd316da9a8f10778a02a327419d33e860d2f2,2100000,50.00
3f538bffa2815bc090c485c355fd25496291cb2766585ccbf6516f1ccc2dab78,2100000,50.00
2316402208bcb53259108159bf887d4fb513f22ec4eaadd3bd7b0bb9ec4e97ed,2100000,50.10
5b49790ff9b5044bf640ce189f13b63759433eddf97cbfa93f5c3043d8478c94,2079000,50.10
b30d0b0ec43be115a14107a476d1abe7ded64268291a57cedb9e1389603f01a7,2121000,50.00
6eba47bb738387363e3e060f671aac4aded4f7592fa7b00ae3e2585b4e66f0d7,2100000,49.90
fccb24b790abefa1234086882f87af36906790dff0e6ba02380871dbe43a444f,2100000,50.00
ff1b5ff226cf169317dbe1020f835d2513fb7ee8bdd4e19441c1a1d6c3cf7c8e,2121000,50.00
a4a0cb1d7dfdfe4ca432e02f0bf52499b0ef236b7f77cf17953c701f13df4f32,2079000,50.00
2f4251938743762614cc8c249e2e0bd6487f79945b42bc8f6e4d9b80d06536e5,2100000,50.10
0623fb8758a015faee16df1a23eec5c31074c000b351e8dc73315cda22371885,2079000,50.10
b382e000f85c9e6eeea744fb4042152ce4ea8bebda06b9664d6904ac880ac6a1,2100000,50.00
ce02e46450ac04a7beaad7d76d8edb6e881304c6891affd0c859d5dde49d25f5,2121000,49.90
8b4e139c95c99758071379c9d569e9fa8cbe41bdac7010d5dcb7566a6de3a07c,2079000,49.90
85111ed652bb1b4f879165b9139e589bb4745ba082abfb613807025382594e76,2100000,49.90
e3a56181aeb9903780435ff25b295c43a8f5367bdf067680793fd21a568aa917,2100000,49.90
44cbe71f1601bc2c76515d540d25f8768cc5cc3dd3f6a707fe244b2c6ffacc00,2121000,49.90
bfc6bc254e866b10e4926011bc1921efd8f23ebd6835b47860ef48a41f5bece1,2100000,50.00
2f06b4af56a5ec317a6584885b7e1f7eff2d22fa8418e7649a5b20e022600b02,2079000,50.10
d0b3f0be30eb198f965dff310be5c51d76a62216f22daa7ccbcdd906d51fc0bc,2100000,50.00
aa852e52766b5a6936778c48a7cb008c34f1a391fdd9ade3d7f81809e5e2bd8c,2079000,50.00
b888a43b8c6c4b1472f7e36f8ddb7c48baabe518c8d48bcedf6380dfc8ef4946,2121000,50.00
94c7ab2ff6d1f562b2764d1608682ec257b4591b4a79486030d8daefa39723ad,2079000,49.90
df4780881615fbf7ec0ecc89800156b9b8ca224043ce46fa3d2a60562a53736e,2100000,49.90
8c571ad5209f9740aca1c32d1478e4077a92ae0f5ee8edb0387a5489864e6e76,2100000,49.80
8be388d5aab0cfe689dc99127d7eaa1ce00e2b74b3614e95d99cf1b3bd9e1662,2079000,49.90
ceabeaeec3b1096dc0241e6b517402e73c03df616a213fd811dfa076be817f71,2121000,49.90
ef4454d7798df02ca766567fe5f5c2dcf04007cc70da117ac1a62b5e87d39b3b,2079000,49.90
32061f45fe753573d7fe946407e73bffcecf0df3a469ffb3870b79fe220064c5,2100000,49.90
83ad7bdb02bc194cc585278f99b507eb3c6a0665dca55e640851b08b6f2a3dcf,2121000,49.90
a590ed1338b085ffbaa03fbceb20389cfb2cfbd02715e2b6926cb332f651f3aa,2100000,49.90
44e5853e66978182acc837adbd837d705e218909e4089b00901faeae3ac9bdf0,2100000,50.00
b34d7cc3df53fadc4d484a21b4d5f110fe771b7f4e93e289e91573c1120ef8fb,2100000,50.10
c77b92228694ed41f887f630abd54f2318ec4f7ecaac5e69667ea0dde42f4c93,2100000,50.00
795faa7477bc1da83d32062478e994fc2ff93e32c071cf13b07dc22cc428fc40,2100000,50.10
b2b6a7afa65c997ed35f70aa2c9cbd2c51e4182962b6e3ffa6e293c1da8a1312,2100000,50.10
62f1ca6790014354bf0076d1b3d398fbb80ab1955ba6a223f80786149306dc6d,2100000,50.00
263133f5bc680e28f2ed73648a3eea38d87e6cd0d331a1a15e6c5c4be78cc53b,2100000,50.00
9f128c9e4d3c026cd7aa58576a62eb0c9f8b3ba5f3697a8ab8e5cce5ddd9db37,2100000,50.00
a7a64e4bee530bb0103aa1d150e6b19b3b7a8f403bd95d794ade1e0ce7509abb,2100000,50.00
02c884d5032f42031777816676488b5ccdfa452cc2f65b0544903d12b2ea7d35,2100000,50.00
0b452f731e19d3f669dde5d9cf5461eebb59e8b03cc315c7fdb8d81504fd1a18,2100000,50.00
1cdb06faac176c3ec9951b379eeae60a025c45c8f007e52f4b3800e297f3ac5e,2100000,50.00
9fcf32d2ec67f9ea2a70f56d2b562eb6fac986f66765c0900be39eb8f223ff6d,2100000,50.00
d9ce2de013047c0d60c59a5d35e3e638b4c4550a0476116055b609a4f1d2274f,2079000,50.00
12d3eaedc9232d3dc555d2799d9289d82fdafb8b00cf6c78cf2e59b8aac3b7f3,2121000,50.00
359c4f0a43f81dab3668d4840f3657ac0e6dd4fe5cd7ebc79e3fe5aad22e3e67,2121000,49.90
a4522c66e3c3ae3b3f86ded175aebb98c2a39e9dd30e7834c36fe9dd3f5aa4ce,2100000,50.00
a6eb5d8c907bcc465646d198a617b4db210c1f36df40a792aa5314735e5d28be,2100000,50.10
db380f94351fd9602079ca583bbec3daa031414f3284698f5d7df097b97fef58,2121000,50.10
20eda1490dcec962e916c7d29dcf251888ebc8af8e60da69725f01855d01af50,2100000,50.10
be73b25efe67749829801e0e55e7734112003c379a2e8fa8de8e63346d60113c,2100000,50.30
857846bede5af716ce2d0fbb9b421789638c502da69e84924cab97667449c86b,2100000,50.20
2248802403908815f0d2b8a0bd41b5db314bbab82d8174174b09d84f4bec2356,2100000,50.10
5bc992517bfa2c7a419bc79d3230035b6514ebdfd5f5c49d1b1f0df94d835466,2121000,50.10
eae051d93db1aa5d05b263e656139b817fda56281a45fed1e7661544a7c0faca,2100000,50.10
fad353cd8e45f1fe71ddb8838c83349c92064240db078f5648d91e92da5c5dc1,2079000,50.10
aaf77dddbff3274c2464efff8a8df6d436c80a28b7e8edbbb1fb6a6b0b04a774,2100000,50.10
d0282e6bcc5c2a02e9b319f8a57d71e8dc592fbed31bf4ff6446e259ba45e7d9,2121000,50.00
4a3ca0d34e8efcc08b5dc6a809d9b21bb02ef7eb23c3255c23c27e2e78a24233,2100000,50.00
3494af653c4f488631767b7a64fb7dfc1bafa4791d9c58a9a405715ac7f7f7d4,2100000,50.10
10763840e5d47b72877754a1694b67a3a9823051a9eb90b184ea10f7e9c12ee5,2121000,50.00
d31506def44538958ecb7da2038583dfd375c734a8f3e5a83a4211ad2521e01f,2100000,50.00
fd8e0699a50e138016be1e1c67eba9124c6cc81e4698d166f442a72a16652857,2100000,50.20
5e83461fcb4e63507a8a4dbd57bcf48af51ef7af42fd66f3f2bce1d80d35d678,2121000,50.20
3e754558e7d531d9860c61c8d1de63e9025947bbe40db92f1c12534113eea25c,2100000,50.10
8606ca29e96e407c52e6d8230ede72b6a558db8afabb1ce37a917adb72817543,2100000,50.20
5a1d7e50605506b37d747873ec0f36f86f42f2979f7f795200b6ec2c712b23b6,2079000,50.20
78efb622efce13313ea190c74841ec355a84e1cd654810f708334cd910d8e453,2100000,50.10
16ba43c96df414b65de66b5496c781c3b2710609cb7d4c118414765fe8b416b1,2121000,50.00
40ffb1575621954186a72dcdb1d25c65c1d509cb3871b74328a0c536818f884d,2100000,50.00
9489d0166395ab9d04913291bab2de8c7f82d55719b4946409c461eb6d1e547d,2079000,50.00
cfe3618dffbb5ba4fa77adb7e5036cb1e84343f5c115cd4a3771274d80eff009,2100000,50.00
b9a345532c5d1047fba7a9561b3b0fddc44d310b9a8ca8380249b89cc1e62d18,2100000,49.90
1be6813096b5b59a17a63db1dbddbcf950f0c95deb1136d2f456f5ed32207379,2100000,50.00
28e2a750a8e4fe1e37cd0617541766b2001c313b3627597b203a9ac81ef64c5a,2079000,50.00
3bfd84587a863ee93aa402e26fe4c7f9f187ba04e3b0f02244e53043884b0f7f,2079000,49.90
1b1b253fc57c2e8c6f598d2b6845b2da779591fc1b2dda9c9e165e0473efca7c,2100000,49.80
fe193ef8794d68ac06ba0ec1f2fa2495807ff35a4cb9e64228804f5785e00942,2121000,49.80
04a5e6a2e71de5218c549c7bb5891413128d20cb846255f29888b1c47eb0f01e,2100000,49.80
e08abe5ea31f9c47c47e3137316eb8d09532d168b3c65bb49ce68050f059da14,2100000,49.90
6e17007d12b09a26bed73f57abc33c758cc68e485b83eb35ddd6533bfde84c4d,2100000,49.90
189f723ece7ae06b697b86eec61d81a469013284394eafa0c02afc49d6f799c0,2121000,50.00
d27b1fdf1de841ed8ba3ff2c57aadf04295529b1e44781ab69d0fac1fca61a6b,2079000,50.10
2bcee23b4e56ceffec8b745cd215ddfff62ebddc97ce6049912132a0c87fac12,2121000,50.20
a93a37b947c9b80df1d52d23e64c9867a1e833fd225bc4849f242b6f61d69491,2100000,50.00
63117f822253af98c71e79a25d521f9a8c0da02ca5b01c96a1bc3a4e17b761bd,2100000,50.10
8f87b0c24903188532d84b620772dfa48a65eaba140355c2cf06b3e657ad51e3,2121000,50.10
94b6f3c4333cfaa02ecd835d5f5c6e9d681438e34fce28b59f6a2fd92da63215,2100000,50.10
354c6b841b92d41c12ac7ce6a88fa48f13ada7a002dd95949f2146ed33becc54,2100000,50.10
49badbbd640c3d91d1c195eefa1faed317eb0f87bd936ba3d1f5b5295c3ba53d,2121000,50.20
3798ede3434684c43707c95cc052bab4c6cd8169ae4e81189a95089508bb1a04,2079000,50.10
b5b6dd98054301235acc4d7f7830999107c513e26e03060b4f3b48df6340b7a8,2079000,50.20
9d0f69bf2d60d00b50138a6eafe335a36866e67c234e66c54dd791e26c814b01,2079000,50.10
63585e0ec87d1c6b0a512d6d23c1c51040ff50f3ed2d256df52defdd551a820b,2100000,49.90
f8d6041ca4942f6a5e094373869608c21d0bb6ed3eb2e6bcb37e1c8984760156,2100000,49.80
1ec5bf832bec6cb023d7be29e4b30c0c69302ec2ffef27dd095799f5a97fad41,2079000,49.80
9d4cb911ffc0e719dd0c63b600461018ea874c9c1d303e5fd31d01910d939fa7,2079000,49.70
dfc1077276c2a0394cb8d9ed821d2941ec23914386bd96726ea4134aaa98a7f2,2100000,49.70
48e2a213a90bf56ecf077771e072a8c793a847d9c7f2e5f4105ba2efb6d6b180,2100000,49.70
f254c791123f79c060cc681d1ddf78b33b53e58d00a761e54082b4e4c5416a11,2100000,49.80
c64dcff529f76b0b48129861f8048b4c71c6c94158cc4168c1e3023c84dae6aa,2100000,49.80
cd01cfdc30930915ea04aa32a218bd4599abbdb7477e6a5bae46d22b2292b30d,2100000,49.80
f595d2f5369f8c3848f07a95839f32a8e3f24f8054d954fef84511c3b92a70ac,2100000,49.90
0c258e09dc164d289816b602453b7ed5b20f553154b75fa96e0e0e69073f4a91,2100000,50.00
f18bb91b2c7d3e720101ba9bb9f51f842536d51432dbb86fe820d1cf107e9fd5,2100000,50.00
1e0578b55952c95db424ea3aef56ca1918bb8063de7957bb85079a65d18704a0,2100000,50.00
9c579408959389e9c2baa5da83ea3add604a5c1ce9d6489a19a8af0b9052151a,2100000,50.00
94af0a6e9b8e2502326865d15a57fc9fd56a2658d69bcce05cbaa61b99cc23fe,2100000,50.00
913b4e2412079483a9995ae44dd6196fdc1808976c554bba4283a7d8d0718563,2121000,50.00
5197f35b6e8758a709c4b3ec74377788f49e1935e611841591d25dcbc5c4a275,2100000,50.00
c9535589e7c44789eac0a47d5e36b41925d1c22e14e570c551d62f475291dcbb,2079000,50.10
429a57311693185357a319da39296ceb1fc06318b7e92813d7204a3bb3a1a86e,2121000,50.10
a2f0f8c298a95eeecf7e728765b3a398d0a25bfda5862699b387941be441df12,2100000,50.00
0d3f64921dd01d8e0a054cd520d7c40362da528a1450ee6ac85e9b52b9b9ac1c,2100000,50.10
d2c388b8336bb726f6996275495379c2f44531c328e5d700912c95fda814ca60,2079000,50.10
71c9c5252b3083d91b22c76294125a7039d86e7fa22c9f4ef1bef335ea92b05a,2100000,50.00
dc3dcb36f6a2e561f649cc8cab04b59d7f209b6107faafd08c5d8c41c218ce38,2100000,49.90
587b408829e6ad95ff32a542606df6c029b78fb772cf6d8c35329c6dcf0717ed,2079000,50.00
e59e7d712f38c7a639255b2e37f4322b1331860b9d0b095f7908138914c5a772,2121000,49.90
faaca5338356e74ebf2415c7aeac3e8dc76fa69fd471ada457de4e14d085c3ce,2079000,49.80
30e0c36776e72d4ef9fd813ca68661bf70d6b023b601e88b95ba8bc595cd092e,2100000,49.90
d375fc83ab31b470abeb5a400015a41ad7c2ace3ccb76b332ef656e25a2d14ea,2100000,49.90
7559bcdf2951d2931ea9bf07465e05bd0224aae6400851c6b3ea5d2f57cea8fb,2121000,49.90
d7be38b3b3ca8d5c6752f5479478ed82a2a219a7d7e3caf486ed825ec39632af,2121000,49.90
500d80a992975abc03fbe5e45b2226ac1abab051be88ab1143e4502725c2ec39,2100000,50.10
80a6481db17ef856d95c29e1b6b1c69685673c9aa48923366caab9a3381d0cf0,2121000,50.10
3beeaba493de926c43aceeb4c8002525c8bfb832b07ecdb5b435189908aa4914,2100000,50.20
4700d569a0764281735d0fa24ee3498168f5ee63a55106d4e24362bc806b4cf8,2079000,50.30
857a46bb9ec4c8edefacb43586a8e7406f911d6adb884de3539fd9a6a66a959a,2100000,50.30
d85497bf276cc2ece25d2473fbe9670c00602b9f6aed51ba3f53e449d726a5ec,2079000,50.10
343521edb29722581a4b402314db745d07e19dee3929cbf5e3efa79d7e1994a8,2079000,50.00
53038ce595067c10da6ab1d60feffb7080f108897eec38183f2c47d42e3c1e75,2100000,49.90
3795a305cb5ed898975c26bb6b164ccf0ded6d576c30b0e39b63f1a62e6079c2,2100000,49.70
2f0190b684949e13069b461f36ea316b8518411f83fcc655c360b3c8adae756a,2100000,49.70
ce781c836981dbe8469b7aca9f08672ee0c0d303b29fecdd76728f0c224d7a24,2079000,49.80
0540a29d8c469d0142242b7335e4ae4f9f195a350e7a766837e26d79ffab3bbd,2079000,49.80
c015229c8fe97f70112d67cff465dea6bbfa1e209395d9133fbe23a6463101ed,2100000,49.80
1c5af71f78f7699b1acc61f80265319b4348e1f77b16ee716ae2929e9035bf77,2100000,49.80
2ee5b1994bcc224649f0759a922987d74e220c2113554f8eeb83e8bdf2f7c45c,2079000,49.80
11a51461bf69733d8d0fbe2dc5a4ccbaae4bb87c9b90dc29f5f83c9f87b68a62,2100000,49.80
e59fdc3437e02eaf6c796ab71f7bc50fa5a5f63ec9be1bb42e4b303b02e8a8a3,2100000,49.70
7fe50628e761d4cdc742f8ecce0c9c5197bf0d5be130a1919cdf1ed174cd3d9e,2100000,49.80
c302d120eeb95f1c679c79228351054e9c7d6c4f22d6bb7c3e8e3c3d7ec15df0,2121000,49.90
4787e6e098bf0f0dd57756772184845b3d9a3f5ceece326620e51eee6435f940,2079000,49.90
0e1597803ca8ac35b15b55acf1b78d805524dd6bcc041420ee121136ef458b73,2079000,50.00
f0d0209f197a7b4505fc9c6994d21a6da3038d08ff3593ea2325d519f4839e00,2100000,50.00
2a5365a5e126f48502e02669fa158eabff8e97812e1a1fe8ac84a5aab15ee7af,2142000,49.90
708c19c823e98b6f70703d69dbf73e5c9021aa86eba7747a440e9fd33feb7a5f,2142000,49.90
3d5c766fb34eaade382cf52aeaa19fadb7f4ad771e5cde1d62fe82debf5cd4d8,2142000,50.10
6f7b90d9a51768cffb94f0eb73b0e52fd6215e8c0a1854241598c6ac447ff28d,2142000,50.20
6e21f0d9ac08fe62d7443ee101e562302c1dd86a5931867318066bb3335622ff,2142000,50.50
24f047367cbfd121e0eb8f00a65c5d64091ad13cbff22bea542ab96f7c24efbf,2163000,50.80
b93a12ed8ad5eb230ef92d2d09f950dc1c8ef99d2187bfc3cc1453be5c13848e,2142000,51.00
f270845bf1f04289c9582812a26c2c070cc15dba2cb860a837d0ef543d9193a1,2142000,51.10
11920fe6b5e8fd669774aab6218674b0b1308b4fb4ab93149c22d8304332d3d8,2163000,51.10
24fd9adf8631959dd9b24acb56cab927c780d2ea8bc60450815ff8adb3bad5d5,2163000,51.10
9bcf16f0a618a8f5c68005c56af91cf1bf9d3071d77ce100ad8ba5f65dda0556,2142000,51.20
ec8b85c9c7a3b49658570b1de6524276613f2bd89a753762f87bd9cb72548125,2142000,51.30
28d07d022d826021755ee23c4c34060ae91df8939203b997cefd89cdb1cd80ef,2142000,51.20
7881c3b3823375662a9607c1f5fe09b095ee3dc71629113b8c4d99ac735aeb5d,2142000,51.20
4a3d5b592a8e3683105972765ee5d346c0862de9e67a5f0edda2947619d1dd0e,2142000,51.20
5b8c0dd5d612cc6c46ddb4378bc79abfa68f9aa83fa8eea368cf9b01c73e3e50,2142000,51.10
1aa0f5f3651a2b9b69ee9fb5454eb71975d28ff50d2a4d6c9c630a3ae65fe46f,2142000,51.00
4ce6a93e5b1566583dbfe98a1d0d7482fa5fb9a33467cd527dd562ac98fea931,2142000,51.00
546cd048c4c12ea8d6fb5eeabd1234dd81e7c6df7b8e01b4e838772b853aa933,2142000,51.00
47dd52dd08acd8c81c7a28884477ef44afe27b338f24f2ea1ab2c2600c6c60e6,2163000,51.00
2cffc792538aa3b96a21513b1235c03a1f38dab6e1b0fd2451b5a8d9be34ccc1,2142000,51.00
a33c743717708492e998ba146995650ee3c3d777154b20b8d193908ae1c3da2b,2142000,51.10
b242eb555847d286be95f8afc1365427b79a3d010bbb8d0b90ef89731ca4c545,2142000,51.10
5f4405d402f0478b7ffdc056ba2d7c70a7154d25f1f5d06e5c50b4804661b4ec,2163000,51.10
ab92bbe35e6830265552cf4245e1692052716d8903bd5a18b3cff424fdd17779,2142000,51.10
4b6c82aaf21eda48c38df64cea8a9fe32d5fd03045fbe35d591d9796f9ac0d31,2142000,51.20
4843bc94ceb63a26e984c45dfb3757d2a1c6041ca56b293940f58a235151f92f,2142000,51.10
ff3b75cc76581871ff15ae04f399c4b28598b7f5ca5a2ffe36a42083e7762602,2163000,51.10
d524add1ddde7cbe9cec41a459905a30a09e5fdce3d56cc486c7bace6797ab21,2163000,51.10
9f4275e61cb07c86b27ad02e73989464e33426985693f9b78804a1be8b10e716,2142000,51.20
00a041d3a2a739b9f5b33c61d51f3db540188b3f72ae67321e55527d622e334d,2142000,51.20
5ee2b3b8c6974056e5d3709f159fdf873afa5992c73b929716f5c4e9bb7e152a,2142000,51.20
41dabf3a2d4f9e62007c58fc056f56be1276581d2d3aa34717f0d9f71eb0fa14,2142000,51.20
5cb72b85a12b872674be100cc3f1251d78a42a93af8417a6764f5b4d8e0d7c20,2142000,51.20
d98b9dbfcaa3f9b16c32def675f9f72789af40d5014c88c4cbbaebb8239a7bb0,2142000,51.10
04fbfe83df76f8b2c60bc8ca6dd0ede60a095f1bd44a804735b0496fb0df5aff,2163000,51.00
81bf350d8e82f5f7ba8bfd9a9152371c018628456147a1824dedbbf2a3dbafdc,2142000,51.00
d9229a4ab9ed47279ba94b9753e33c2cb3f0507203736d30e5d99d00baa42523,2142000,51.10
b1652b0579586c77cd23f366fd02e303cef6419f968be9bf83c5944bf57ed41b,2163000,51.10
e5ef1980acaab2baf94c5e5d7ca3991f4f02f730df35893e1131b684dd9e2deb,2142000,51.10
396255c645afbb792868cd1e1bf3626aa0076947f9d5448c70d9b34684bfcf6e,2142000,51.20
d0a38690b804cb66ada24c860606a241c53fb89816858f7c7149c8febf2365a6,2142000,51.20
2f1bb9062caeb95e829165d86802f639371092cddea50f2a0e9ccf3fdab04ae3,2142000,51.10
6ae970489933d27fc1ac1e2a63b711cbd9017718ff53d141232b1299a3f02cd6,2163000,51.10
d549f6fc7d3ea95933a30edb3e797df10ac1065cc19d61d58e918bed77724123,2163000,51.10
4be13dbd8c976aebeff1190271f852566fb65a24b050363210aa6bc9f69a1a1d,2163000,51.10
